id,popularity,budget,revenue,original_title,cast,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,profitability_ratio,revenue_rating,decades,director_split
326359,1.7247119999999898,0,0,Frozen Fever,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Chris Williams,8,Adventure|Animation|Family,475,7.0,2015,0.0,0.0,0,0,under_million,twenty_ten,Chris Buck
326359,1.7247119999999898,0,0,Frozen Fever,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Chris Williams,8,Adventure|Animation|Family,475,7.0,2015,0.0,0.0,0,0,under_million,twenty_ten,Jennifer Lee
254302,1.661789,0,0,High-Rise,Tom Hiddleston|Sienna Miller|Jeremy Irons|Luke Evans|Elisabeth Moss,119,Action|Drama|Science Fiction,161,5.4,2015,0.0,0.0,0,0,under_million,twenty_ten,Ben Wheatley
241251,1.6510779999999898,4000000,50163103,The Boy Next Door,Jennifer Lopez|Ryan Guzman|Ian Nelson|John Corbett|Kristin Chenoweth,91,Thriller,810,3.9,2015,3679998.38080071,46150034.4539848,46163103,92,millions,twenty_ten,Rob Cohen
292040,1.646664,0,0,Spooks: The Greater Good,Peter Firth|Kit Harington|Jennifer Ehle|Lara Pulver|Elyes Gabel,104,Thriller|Action,114,5.6,2015,0.0,0.0,0,0,under_million,twenty_ten,Bharat Nalluri
188222,1.532997,30000000,49263404,Entourage,Jeremy Piven|Adrian Grenier|Jerry Ferrara|Kevin Connolly|Kevin Dillon,104,Comedy,364,6.2,2015,27599987.856005296,45322311.73818279,19263404,39,millions,twenty_ten,Doug Ellin
252838,1.5100959999999999,23000000,79799880,The Wedding Ringer,Kevin Hart|Josh Gad|Kaley Cuoco|Affion Crockett|Jorge Garcia,101,Comedy,446,6.5,2015,21159990.689604,73415857.2970227,56799880,71,millions,twenty_ten,Jeremy Garelick
273477,1.499614,15000000,14860766,Scouts Guide to the Zombie Apocalypse,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,93,Comedy|Horror,288,6.2,2015,13799993.9280026,13671898.704364501,0,0,millions,twenty_ten,Christopher B. Landon
298312,1.495112,5000000,98450062,The Visit,Olivia DeJonge|Ed Oxenbould|Kathryn Hahn|Benjamin Kanes|Deanna Dunagan,94,Horror|Thriller,729,5.9,2015,4599997.97600089,90574017.18743241,93450062,94,millions,twenty_ten,M. Night Shyamalan
261023,1.4832459999999899,53000000,99775678,Black Mass,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon,122,Crime|Drama,848,6.3,2015,48759978.5456094,91793583.3708233,46775678,46,millions,twenty_ten,Scott Cooper
336004,1.449072,8900000,50136,Heist,Jeffrey Dean Morgan|Robert De Niro|Kate Bosworth|Dave Bautista|Gina Carano,93,Crime|Action|Thriller,233,5.4,2015,8187996.39728158,46125.099704956105,0,0,under_million,twenty_ten,Scott Mann
287903,1.448002,15000000,61548707,Krampus,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,98,Horror|Comedy|Fantasy,342,5.9,2015,13799993.9280026,56624785.5250943,46548707,75,millions,twenty_ten,Michael Dougherty
182560,1.443406,20000000,208588,Dark Places,Charlize Theron|Nicholas Hoult|Christina Hendricks|ChloÃ« Grace Moretz|Tye Sheridan,113,Drama|Mystery|Thriller,322,5.7,2015,18399991.9040035,191900.87556361398,0,0,under_million,twenty_ten,Gilles Paquet-Brenner
192141,1.41239,5000000,54418872,No Escape,Owen Wilson|Lake Bell|Pierce Brosnan|Sterling Jerins|Spencer Garrett,103,Action|Thriller,519,6.7,2015,4599997.97600089,50065340.2112503,49418872,90,millions,twenty_ten,John Erick Dowdle
308639,1.40805,700000,17986781,Dope,Shameik Moore|Kiersey Clemons|Tony Revolori|ZoÃ« Kravitz|Chanel Iman,103,Crime|Drama|Comedy,448,7.3,2015,643999.716640124,16547831.2389542,17286781,96,millions,twenty_ten,Rick Famuyiwa
261392,1.3882510000000001,28000000,28208085,American Ultra,Jesse Eisenberg|Kristen Stewart|Topher Grace|Connie Britton|Walton Goggins,96,Comedy|Action,695,5.9,2015,25759988.665604897,25951426.781372197,208085,0,millions,twenty_ten,Nima Nourizadeh
304357,1.388032,11000000,61619773,Woman in Gold,Helen Mirren|Ryan Reynolds|Tatiana Maslany|Katie Holmes|Max Irons,120,Drama,277,7.3,2015,10119995.5472019,56690166.216326796,50619773,82,millions,twenty_ten,Simon Curtis
297291,1.38032,0,0,The Scorpion King: The Lost Throne,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,105,Action|Fantasy|Adventure,22,4.5,2015,0.0,0.0,0,0,under_million,twenty_ten,Mike Elliott
266294,1.3766049999999999,30000000,105011053,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph,118,Comedy,399,5.9,2015,27599987.856005296,96610126.25154442,75011053,71,millions,twenty_ten,Jason Moore
227719,1.360926,12000000,32248241,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,106,Science Fiction|Thriller,637,6.3,2015,11039995.1424021,29668368.665917702,20248241,62,millions,twenty_ten,Dean Israelite
86828,1.360827,0,5189646,Absolutely Anything,Simon Pegg|Kate Beckinsale|Rob Riggle|Sanjeev Bhaskar|Joanna Lumley,85,Comedy|Science Fiction,199,5.8,2015,0.0,4774472.21923222,5189646,99,millions,twenty_ten,Terry Jones
287948,1.3558219999999999,25000000,72629670,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana PajkoviÄ‡,96,Thriller|Action|Crime,407,5.3,2015,22999989.8800044,66819266.9995225,47629670,65,millions,twenty_ten,Camille Delamarre
201085,1.345982,55000000,74679822,Crimson Peak,Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam|Jim Beaver,119,Mystery|Thriller|Fantasy|Horror|Drama,819,6.4,2015,50599977.7360098,68705406.0096213,19679822,26,millions,twenty_ten,Guillermo del Toro
277355,1.342839,0,0,Everly,Salma Hayek|Hiroyuki Watanabe|Jennifer Blanc|Togo Igawa|Caroline Chikezie,90,Thriller|Action,169,5.1,2015,0.0,0.0,0,0,under_million,twenty_ten,Joe Lynch
264999,1.338481,14800000,122413057,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam RodrÃ­guez,115,Comedy|Drama|Music,501,6.3,2015,13615994.0089626,112619962.88721599,107613057,87,millions,twenty_ten,Gregory Jacobs
146301,1.338322,10000000,78099553,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,88,Horror|Thriller,267,5.0,2015,9199995.95200178,71851557.1453148,68099553,87,millions,twenty_ten,Gregory Plotkin
223485,1.329702,0,229094,Slow West,Michael Fassbender|Kodi Smit-McPhee|Ben Mendelsohn|Caren Pistorius|Rory McCann,84,Romance|Thriller|Western,229,6.6,2015,0.0,210766.38726278898,229094,99,under_million,twenty_ten,John Maclean
294016,1.316239,15000000,8235661,Trumbo,Bryan Cranston|Diane Lane|Helen Mirren|Elle Fanning|Louis C.K.,124,Drama,273,7.2,2015,13799993.9280026,7576804.78620589,0,0,millions,twenty_ten,Jay Roach
290751,1.315266,19500000,32189727,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,111,Crime|Drama|Mystery,202,6.2,2015,17939992.1064034,29614535.809604198,12689727,39,millions,twenty_ten,Billy Ray
309245,1.29314,0,2500431,Mistress America,Greta Gerwig|Lola Kirke|Charlie Gillette|Dean Wareham|Heather Lind,84,Comedy,132,6.4,2015,0.0,2300395.50782597,2500431,99,millions,twenty_ten,Noah Baumbach
228165,1.291013,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,93,Family|Animation,533,5.7,2015,68079970.0448131,286666383.306791,237594032,76,millions,twenty_ten,Paul Tibbitt
245706,1.284541,0,4719695,True Story,Jonah Hill|James Franco|Felicity Jones|Maria Dizzia|Ethan Suplee,100,Crime|Drama|Mystery,354,6.0,2015,0.0,4342117.4894683,4719695,99,millions,twenty_ten,Rupert Goold
272878,1.278928,20000000,43967255,Max,Thomas Haden Church|Josh Wiggins|Lauren Graham|Robbie Amell|Mia Xitlali,111,Adventure|Drama|Family,214,7.0,2015,18399991.9040035,40449856.802063,23967255,54,millions,twenty_ten,Boaz Yakin
263109,1.25358,0,59700000,Shaun the Sheep Movie,Justin Fletcher|Omid Djalili|Richard Webber|Kate Harbour|Tim Hands,85,Family|Animation|Comedy|Adventure,340,6.9,2015,0.0,54923975.83345061,59700000,99,millions,twenty_ten,Mark Burton
263109,1.25358,0,59700000,Shaun the Sheep Movie,Justin Fletcher|Omid Djalili|Richard Webber|Kate Harbour|Tim Hands,85,Family|Animation|Comedy|Adventure,340,6.9,2015,0.0,54923975.83345061,59700000,99,millions,twenty_ten,Richard Starzack
157827,1.251681,11000000,0,Louder Than Bombs,Gabriel Byrne|Isabelle Huppert|Jesse Eisenberg|Devin Druid|Amy Ryan,109,Drama,43,6.3,2015,10119995.5472019,0.0,0,0,under_million,twenty_ten,Joachim Trier
321751,1.2452239999999999,0,1702433,A Perfect Day,Olga Kurylenko|Benicio del Toro|Tim Robbins|MÃ©lanie Thierry|Fedja Stukan,106,Comedy|Drama,102,6.3,2015,0.0,1566237.67085542,1702433,99,millions,twenty_ten,Fernando LeÃ³n de Aranoa
266396,1.225325,40000000,10664749,The Gunman,Sean Penn|Jasmine Trinca|Javier Bardem|Ray Winstone|Mark Rylance,115,Action|Drama|Crime,283,5.6,2015,36799983.808007106,9811564.7629115,0,0,millions,twenty_ten,Pierre Morel
277685,1.191138,1000000,62882090,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,82,Horror|Thriller,643,5.6,2015,919999.595200178,57851497.3453411,61882090,98,millions,twenty_ten,Levan Gabriadze
268920,1.178831,35000000,51680201,Hot Pursuit,Reese Witherspoon|SofÃ­a Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,87,Action|Crime|Comedy,472,5.5,2015,32199985.8320062,47545763.999863796,16680201,32,millions,twenty_ten,Anne Fletcher
280092,1.1647239999999999,10000000,104303851,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,97,Drama|Horror|Thriller,610,6.3,2015,9199995.95200178,95959500.6978197,94303851,90,millions,twenty_ten,Leigh Whannell
193687,1.161812,0,118483,Z for Zachariah,Margot Robbie|Chiwetel Ejiofor|Chris Pine,97,Drama|Science Fiction|Thriller,181,5.5,2015,0.0,109004.312038102,118483,99,under_million,twenty_ten,Craig Zobel
300803,1.144808,0,0,Dragonheart 3: The Sorcerer's Curse,Julian Morris|Tamzin Merchant|Jassa Ahluwalia|Ben Kingsley|Jonjo O'Neill,97,Action|Adventure|Fantasy,59,4.5,2015,0.0,0.0,0,0,under_million,twenty_ten,Colin Teague
328589,1.142518,6000000,41387687,The Lady in the Van,Maggie Smith|Alex Jennings|Frances de la Tour|Gwen Taylor|Dominic Cooper,104,Comedy|Drama,135,5.9,2015,5519997.57120106,38076655.2862716,35387687,85,millions,twenty_ten,Nicholas Hytner
228066,1.138395,40000000,34227298,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,109,Drama|Science Fiction|Thriller,408,5.5,2015,36799983.808007106,31489100.3047958,0,0,millions,twenty_ten,Paul McGuigan
378373,1.128081,0,0,Brothers of the Wind,Manuel Camacho|Jean Reno|Tobias Moretti|Eva Kuen,98,Adventure|Drama|Family,11,7.5,2015,0.0,0.0,0,0,under_million,twenty_ten,Gerado Olivares
378373,1.128081,0,0,Brothers of the Wind,Manuel Camacho|Jean Reno|Tobias Moretti|Eva Kuen,98,Adventure|Drama|Family,11,7.5,2015,0.0,0.0,0,0,under_million,twenty_ten,Otmar Penker
291270,1.1252389999999999,8000000,3759286,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,90,Animation|Comedy|Drama|Romance,259,6.7,2015,7359996.76160142,3458541.59824169,0,0,millions,twenty_ten,Duke Johnson
291270,1.1252389999999999,8000000,3759286,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,90,Animation|Comedy|Drama|Romance,259,6.7,2015,7359996.76160142,3458541.59824169,0,0,millions,twenty_ten,Charlie Kaufman
294963,1.0733489999999999,1800000,0,Bone Tomahawk,Kurt Russell|Richard Jenkins|Matthew Fox|Lili Simmons|Sean Young,132,Horror|Western|Adventure|Drama,220,6.3,2015,1655999.27136032,0.0,0,0,under_million,twenty_ten,S. Craig Zahler
241257,1.065888,0,17671101,Regression,Ethan Hawke|Emma Watson|Aaron Ashmore|Devon Bostick|David Thewlis,106,Horror|Mystery|Thriller,310,5.2,2015,0.0,16257405.7667414,17671101,99,millions,twenty_ten,Alejandro AmenÃ¡bar
245698,1.0630549999999999,0,0,Pawn Sacrifice,Tobey Maguire|Lily Rabe|Peter Sarsgaard|Liev Schreiber|Sophie NÃ©lisse,114,Drama,148,6.6,2015,0.0,0.0,0,0,under_million,twenty_ten,Edward Zwick
353326,1.046518,0,11472454,The Man Who Knew Infinity,Jeremy Irons|Dev Patel|Toby Jones|Stephen Fry|Jeremy Northam,108,Drama,104,7.1,2015,0.0,10554653.0359526,11472454,99,millions,twenty_ten,Matt Brown
346808,1.041922,20000000,0,Momentum,Olga Kurylenko|Morgan Freeman|James Purefoy|Jenna Saras|Lee-Anne Summers,96,Thriller|Action,100,5.8,2015,18399991.9040035,0.0,0,0,under_million,twenty_ten,Stephen S. Campanelli
250124,1.03839,2000000,1477002,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,102,Drama|Romance,186,6.8,2015,1839999.19040035,1358841.24210985,0,0,millions,twenty_ten,Marielle Heller
290637,1.036825,0,0,Pay the Ghost,Nicolas Cage|Sarah Wayne Callies|Veronica Ferres|Lyriq Bent|Lauren Beatty,94,Horror|Thriller,114,5.3,2015,0.0,0.0,0,0,under_million,twenty_ten,Uli Edel
244458,1.02762,0,0,The Voices,Ryan Reynolds|Gemma Arterton|Anna Kendrick|Jacki Weaver|Ella Smith,101,Horror|Thriller|Comedy|Crime,371,6.0,2015,0.0,0.0,0,0,under_million,twenty_ten,Marjane Satrapi
308504,1.021441,0,3643591,Last Knights,Clive Owen|Morgan Freeman|Aksel Hennie|Shohreh Aghdashloo|James Babson,115,Action|Adventure,237,6.3,2015,0.0,3352102.24507501,3643591,99,millions,twenty_ten,Kazuaki Kiriya
314405,1.0084739999999999,12000000,0,Il racconto dei racconti,Salma Hayek|Vincent Cassel|John C. Reilly|Toby Jones|Shirley Henderson,125,Romance|Fantasy|Horror,211,5.7,2015,11039995.1424021,0.0,0,0,under_million,twenty_ten,Matteo Garrone
282984,1.0070540000000001,11000000,27391084,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,95,Mystery|Drama,319,6.1,2015,10119995.5472019,25199786.192094002,16391084,59,millions,twenty_ten,Woody Allen
157843,0.973316,15000000,0,Queen of the Desert,Nicole Kidman|James Franco|Robert Pattinson|Damian Lewis|Jenny Agutter,128,Drama|History,30,6.0,2015,13799993.9280026,0.0,0,0,under_million,twenty_ten,Werner Herzog
275601,0.956096,18000000,41325328,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,100,Comedy|Drama|Music,152,5.5,2015,16559992.713603199,38019285.0315145,23325328,56,millions,twenty_ten,Jonathan Demme
290762,0.9536469999999999,0,0,Miss You Already,Drew Barrymore|Toni Collette|Dominic Cooper|Jacqueline Bisset|Paddy Considine,112,Comedy|Drama|Romance,139,7.2,2015,0.0,0.0,0,0,under_million,twenty_ten,Catherine Hardwicke
251516,0.953046,630019,0,Kung Fury,David Sandberg|Jorma Taccone|Leopold Nilsson|Andreas Cahling|Helene Ahlson,31,Action|Comedy|Science Fiction|Fantasy,487,7.7,2015,579617.224968421,0.0,0,0,under_million,twenty_ten,David Sandberg
304372,0.950793,12000000,60273173,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,100,Drama|Thriller,122,5.6,2015,11039995.1424021,55451294.7614303,48273173,80,millions,twenty_ten,David M. Rosenthal
324807,0.9384319999999999,0,1936524,A Bigger Splash,Tilda Swinton|Matthias Schoenaerts|Ralph Fiennes|Dakota Johnson|Aurore ClÃ©ment,120,Crime|Drama|Mystery|Thriller,69,5.8,2015,0.0,1781601.29609542,1936524,99,millions,twenty_ten,Luca Guadagnino
252512,0.9376200000000001,10000000,7587485,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,97,Drama|Comedy,265,5.9,2015,9199995.95200178,6980483.12858742,0,0,millions,twenty_ten,Noah Baumbach
257091,0.9273389999999999,40000000,106511453,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,100,Comedy,661,5.9,2015,36799983.808007106,97990493.6441828,66511453,62,millions,twenty_ten,Etan Cohen
228968,0.91704,0,0,Kidnapping Mr. Heineken,Anthony Hopkins|Jim Sturgess|Sam Worthington|Ryan Kwanten|Mark van Eeuwen,95,Drama|Action|Crime|Thriller,131,5.8,2015,0.0,0.0,0,0,under_million,twenty_ten,Daniel Alfredson
347969,0.913085,60000000,0,The Ridiculous 6,Adam Sandler|Taylor Lautner|Steve Buscemi|Terry Crews|Danny Trejo,119,Comedy|Western,252,4.8,2015,55199975.71201059,0.0,0,0,under_million,twenty_ten,Frank Coraci
237756,0.90686,0,0,Kill Me Three Times,Teresa Palmer|Simon Pegg|Luke Hemsworth|Sullivan Stapleton|Alice Braga,90,Comedy|Thriller,96,5.1,2015,0.0,0.0,0,0,under_million,twenty_ten,Kriv Stenders
293646,0.9060360000000001,25000000,24902723,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,120,History|Drama,262,5.8,2015,22999989.8800044,22910495.079382103,0,0,millions,twenty_ten,Patricia Riggen
245168,0.898295999999999,14000000,16002420,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,106,Drama|History,231,7.1,2015,12879994.3328024,14722219.9222232,2002420,12,millions,twenty_ten,Sarah Gavron
311291,0.8944770000000001,0,0,45 Years,Charlotte Rampling|Tom Courtenay|Dolly Wells|Geraldine James|David Sibley,95,Drama,167,6.0,2015,0.0,0.0,0,0,under_million,twenty_ten,Andrew Haigh
301351,0.880937999999999,6000000,11122090,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,96,Drama|Music|Romance,412,6.2,2015,5519997.57120106,10232318.297779901,5122090,46,millions,twenty_ten,Max Joseph
248574,0.880268,0,6075,Barely Lethal,Hailee Steinfeld|Sophie Turner|Jessica Alba|Samuel L. Jackson|Dove Cameron,96,Adventure|Action|Comedy,215,5.5,2015,0.0,5588.997540841079,6075,99,under_million,twenty_ten,Kyle Newman
225728,0.874641,0,13192457,Macbeth,Michael Fassbender|Marion Cotillard|Paddy Considine|Sean Harris|Jack Reynor,113,History|Drama|War,269,6.4,2015,0.0,12137055.0996957,13192457,99,millions,twenty_ten,Justin Kurzel
326425,0.872149,0,16775,Extraction,Bruce Willis|Gina Carano|Kellan Lutz|D. B. Sweeney|Dan Bilzerian,83,Action|Thriller,57,4.2,2015,0.0,15432.9932094829,16775,99,under_million,twenty_ten,Steven C. Miller
342474,0.8611790000000001,0,0,Jenny's Wedding,Katherine Heigl|Tom Wilkinson|Alexis Bledel|Grace Gummer|Linda Emond,94,Comedy|Drama,92,5.2,2015,0.0,0.0,0,0,under_million,twenty_ten,Mary Agnes Donoghue
277217,0.848748,0,0,Descendants,Booboo Stewart|Dove Cameron|Keegan Connor Tracy|Stephanie Bennett|Dan Payne,112,Music|Action|Adventure|Comedy|Family,262,6.7,2015,0.0,0.0,0,0,under_million,twenty_ten,Kenny Ortega
207936,0.843174,0,0,Tumbledown,Joe Manganiello|Jason Sudeikis|Blythe Danner|Rebecca Hall|Dianna Agron,105,Music|Romance|Comedy,22,6.6,2015,0.0,0.0,0,0,under_million,twenty_ten,Sean Mewshaw
250734,0.842202,0,30229977,Far from the Madding Crowd,Carey Mulligan|Matthias Schoenaerts|Michael Sheen|Tom Sturridge|Juno Temple,119,Romance|Drama,220,6.9,2015,0.0,27811566.6029106,30229977,99,millions,twenty_ten,Thomas Vinterberg
249688,0.8369409999999989,0,3002884,The End of the Tour,Jason Segel|Jesse Eisenberg|Anna Chlumsky|Mamie Gummer|Joan Cusack,106,Drama,126,7.3,2015,0.0,2762652.06443309,3002884,99,millions,twenty_ten,James Ponsoldt
268238,0.8324870000000001,10000000,85978266,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,122,Drama|Comedy,196,6.4,2015,9199995.95200178,79099969.91601321,75978266,88,millions,twenty_ten,John Madden
256962,0.829111,20000000,6420319,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,106,Comedy|Drama|War,113,7.1,2015,18399991.9040035,5906690.88105601,0,0,millions,twenty_ten,Alejandro Monteverde
322456,0.821443,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Nolan North|Troy Baker|Diedrich Bader|Khary Payton|James Arnold Taylor,48,Action|Adventure|Animation|Family,14,6.4,2015,0.0,0.0,0,0,under_million,twenty_ten,Brandon Vietti
302528,0.820691,0,1986615,Remember,Christopher Plummer|Martin Landau|Dean Norris|Henry Czerny|Bruno Ganz,94,Drama|Thriller,75,7.7,2015,0.0,1827684.9958186,1986615,99,millions,twenty_ten,Atom Egoyan
222936,0.814206,37000000,26250020,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,105,Adventure|Comedy|Romance,469,5.2,2015,34039985.0224065,24150007.7739965,0,0,millions,twenty_ten,Cameron Crowe
316002,0.813893,26000000,0,Accidental Love,Jake Gyllenhaal|Jessica Biel|James Marsden|Catherine Keener|Paul Reubens,100,Romance|Comedy,64,3.6,2015,23919989.475204602,0.0,0,0,under_million,twenty_ten,David O. Russell
